FREQ,Frequenza,REF_AREA,Territorio,INDICATOR,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,Stato dell’osservazione,NOTE_REF_AREA,Nota - Territorio,NOTE_INDICATOR,Nota - Indicatore,NOTE_TIME_PERIOD,Nota - Anno,BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,050024,Palaia,RESPOP_AV,Popolazione residente al 31 dicembre,1991,4417,,,,,,,,,,,,,,
A,Annuale,050024,Palaia,RESPOP_AV,Popolazione residente al 31 dicembre,2001,4536,,,,,,,,,,,,,,
A,Annuale,050024,Palaia,RESPOP_AV,Popolazione residente al 31 dicembre,2011,4572,,,,,,,,,,,,,,
A,Annuale,050024,Palaia,RESPOP_AV,Popolazione residente al 31 dicembre,2018,4550,,,,,,,,,,,,,,
A,Annuale,050024,Palaia,RESPOP_AV,Popolazione residente al 31 dicembre,2019,4565,,,,,,,,,,,,,,
A,Annuale,050024,Palaia,RESPOP_AV,Popolazione residente al 31 dicembre,2020,4519,,,,,,,,,,,,,,
A,Annuale,050024,Palaia,RESPOP_AV,Popolazione residente al 31 dicembre,2021,4535,,,,,,,,,,,,,,
A,Annuale,050024,Palaia,RESPOP_AV,Popolazione residente al 31 dicembre,2022,4532,,,,,,,,,,,,,,
A,Annuale,050024,Palaia,RESPOP_AV,Popolazione residente al 31 dicembre,2023,4548,,,,,,,,,,,,,,
A,Annuale,050024,Palaia,RESPOP_AV,Popolazione residente al 31 dicembre,2024,4595,,,,,,,,,,,,,,
A,Annuale,050025,Peccioli,RESPOP_AV,Popolazione residente al 31 dicembre,1951,8371,,,,,,,,,,,,,,
A,Annuale,050025,Peccioli,RESPOP_AV,Popolazione residente al 31 dicembre,1961,7267,,,,,,,,,,,,,,
A,Annuale,050025,Peccioli,RESPOP_AV,Popolazione residente al 31 dicembre,1971,5774,,,,,,,,,,,,,,
A,Annuale,050025,Peccioli,RESPOP_AV,Popolazione residente al 31 dicembre,1981,5337,,,,,,,,,,,,,,
A,Annuale,050025,Peccioli,RESPOP_AV,Popolazione residente al 31 dicembre,1991,4989,,,,,,,,,,,,,,
A,Annuale,050025,Peccioli,RESPOP_AV,Popolazione residente al 31 dicembre,2001,4833,,,,,,,,,,,,,,
A,Annuale,050025,Peccioli,RESPOP_AV,Popolazione residente al 31 dicembre,2011,4939,,,,,,,,,,,,,,
A,Annuale,050025,Peccioli,RESPOP_AV,Popolazione residente al 31 dicembre,2018,4715,,,,,,,,,,,,,,
A,Annuale,050025,Peccioli,RESPOP_AV,Popolazione residente al 31 dicembre,2019,4717,,,,,,,,,,,,,,
A,Annuale,050025,Peccioli,RESPOP_AV,Popolazione residente al 31 dicembre,2020,4649,,,,,,,,,,,,,,
A,Annuale,050025,Peccioli,RESPOP_AV,Popolazione residente al 31 dicembre,2021,4666,,,,,,,,,,,,,,
A,Annuale,050025,Peccioli,RESPOP_AV,Popolazione residente al 31 dicembre,2022,4676,,,,,,,,,,,,,,
A,Annuale,050025,Peccioli,RESPOP_AV,Popolazione residente al 31 dicembre,2023,4684,,,,,,,,,,,,,,
A,Annuale,050025,Peccioli,RESPOP_AV,Popolazione residente al 31 dicembre,2024,4647,,,,,,,,,,,,,,
A,Annuale,050026,Pisa,RESPOP_AV,Popolazione residente al 31 dicembre,1951,77722,,,,,,,,,,,,,,
A,Annuale,050026,Pisa,RESPOP_AV,Popolazione residente al 31 dicembre,1961,90928,,,,,,,,,,,,,,
A,Annuale,050026,Pisa,RESPOP_AV,Popolazione residente al 31 dicembre,1971,103415,,,,,,,,,,,,,,
A,Annuale,050026,Pisa,RESPOP_AV,Popolazione residente al 31 dicembre,1981,104509,,,,,,,,,,,,,,
A,Annuale,050026,Pisa,RESPOP_AV,Popolazione residente al 31 dicembre,1991,98928,,,,,,,,,,,,,,
A,Annuale,050026,Pisa,RESPOP_AV,Popolazione residente al 31 dicembre,2001,89694,,,,,,,,,,,,,,
A,Annuale,050026,Pisa,RESPOP_AV,Popolazione residente al 31 dicembre,2011,85858,,,,,,,,,,,,,,
A,Annuale,050026,Pisa,RESPOP_AV,Popolazione residente al 31 dicembre,2018,90096,,,,,,,,,,,,,,
A,Annuale,050026,Pisa,RESPOP_AV,Popolazione residente al 31 dicembre,2019,90036,,,,,,,,,,,,,,
A,Annuale,050026,Pisa,RESPOP_AV,Popolazione residente al 31 dicembre,2020,89969,,,,,,,,,,,,,,
A,Annuale,050026,Pisa,RESPOP_AV,Popolazione residente al 31 dicembre,2021,89002,,,,,,,,,,,,,,
A,Annuale,050026,Pisa,RESPOP_AV,Popolazione residente al 31 dicembre,2022,89059,,,,,,,,,,,,,,
A,Annuale,050026,Pisa,RESPOP_AV,Popolazione residente al 31 dicembre,2023,89117,,,,,,,,,,,,,,
A,Annuale,050026,Pisa,RESPOP_AV,Popolazione residente al 31 dicembre,2024,89422,,,,,,,,,,,,,,
A,Annuale,050027,Pomarance,RESPOP_AV,Popolazione residente al 31 dicembre,1951,9371,,,,,,,,,,,,,,
A,Annuale,050027,Pomarance,RESPOP_AV,Popolazione residente al 31 dicembre,1961,9719,,,,,,,,,,,,,,
A,Annuale,050027,Pomarance,RESPOP_AV,Popolazione residente al 31 dicembre,1971,8175,,,,,,,,,,,,,,
A,Annuale,050027,Pomarance,RESPOP_AV,Popolazione residente al 31 dicembre,1981,7662,,,,,,,,,,,,,,
A,Annuale,050027,Pomarance,RESPOP_AV,Popolazione residente al 31 dicembre,1991,7120,,,,,,,,,,,,,,
A,Annuale,050027,Pomarance,RESPOP_AV,Popolazione residente al 31 dicembre,2001,6323,,,,,,,,,,,,,,
A,Annuale,050027,Pomarance,RESPOP_AV,Popolazione residente al 31 dicembre,2011,5845,,,,,,,,,,,,,,
A,Annuale,050027,Pomarance,RESPOP_AV,Popolazione residente al 31 dicembre,2018,5602,,,,,,,,,,,,,,
A,Annuale,050027,Pomarance,RESPOP_AV,Popolazione residente al 31 dicembre,2019,5577,,,,,,,,,,,,,,
A,Annuale,050027,Pomarance,RESPOP_AV,Popolazione residente al 31 dicembre,2020,5473,,,,,,,,,,,,,,
A,Annuale,050027,Pomarance,RESPOP_AV,Popolazione residente al 31 dicembre,2021,5390,,,,,,,,,,,,,,
A,Annuale,050027,Pomarance,RESPOP_AV,Popolazione residente al 31 dicembre,2022,5314,,,,,,,,,,,,,,
A,Annuale,050027,Pomarance,RESPOP_AV,Popolazione residente al 31 dicembre,2023,5280,,,,,,,,,,,,,,
A,Annuale,050027,Pomarance,RESPOP_AV,Popolazione residente al 31 dicembre,2024,5243,,,,,,,,,,,,,,
A,Annuale,050028,Ponsacco,RESPOP_AV,Popolazione residente al 31 dicembre,1951,6894,,,,,,,,,,,,,,
A,Annuale,050028,Ponsacco,RESPOP_AV,Popolazione residente al 31 dicembre,1961,8237,,,,,,,,,,,,,,
A,Annuale,050028,Ponsacco,RESPOP_AV,Popolazione residente al 31 dicembre,1971,10650,,,,,,,,,,,,,,
A,Annuale,050028,Ponsacco,RESPOP_AV,Popolazione residente al 31 dicembre,1981,11701,,,,,,,,,,,,,,
A,Annuale,050028,Ponsacco,RESPOP_AV,Popolazione residente al 31 dicembre,1991,12131,,,,,,,,,,,,,,
A,Annuale,050028,Ponsacco,RESPOP_AV,Popolazione residente al 31 dicembre,2001,12576,,,,,,,,,,,,,,
A,Annuale,050028,Ponsacco,RESPOP_AV,Popolazione residente al 31 dicembre,2011,15237,,,,,,,,,,,,,,
A,Annuale,050028,Ponsacco,RESPOP_AV,Popolazione residente al 31 dicembre,2018,15524,,,,,,,,,,,,,,
A,Annuale,050028,Ponsacco,RESPOP_AV,Popolazione residente al 31 dicembre,2019,15489,,,,,,,,,,,,,,
A,Annuale,050028,Ponsacco,RESPOP_AV,Popolazione residente al 31 dicembre,2020,15466,,,,,,,,,,,,,,
A,Annuale,050028,Ponsacco,RESPOP_AV,Popolazione residente al 31 dicembre,2021,15577,,,,,,,,,,,,,,
A,Annuale,050028,Ponsacco,RESPOP_AV,Popolazione residente al 31 dicembre,2022,15575,,,,,,,,,,,,,,
A,Annuale,050028,Ponsacco,RESPOP_AV,Popolazione residente al 31 dicembre,2023,15570,,,,,,,,,,,,,,
A,Annuale,050028,Ponsacco,RESPOP_AV,Popolazione residente al 31 dicembre,2024,15642,,,,,,,,,,,,,,
A,Annuale,050029,Pontedera,RESPOP_AV,Popolazione residente al 31 dicembre,1951,19124,,,,,,,,,,,,,,
A,Annuale,050029,Pontedera,RESPOP_AV,Popolazione residente al 31 dicembre,1961,23904,,,,,,,,,,,,,,
A,Annuale,050029,Pontedera,RESPOP_AV,Popolazione residente al 31 dicembre,1971,26538,,,,,,,,,,,,,,
A,Annuale,050029,Pontedera,RESPOP_AV,Popolazione residente al 31 dicembre,1981,28008,,,,,,,,,,,,,,
A,Annuale,050029,Pontedera,RESPOP_AV,Popolazione residente al 31 dicembre,1991,26393,,,,,,,,,,,,,,
A,Annuale,050029,Pontedera,RESPOP_AV,Popolazione residente al 31 dicembre,2001,24971,,,,,,,,,,,,,,
A,Annuale,050029,Pontedera,RESPOP_AV,Popolazione residente al 31 dicembre,2011,28061,,,,,,,,,,,,,,
A,Annuale,050029,Pontedera,RESPOP_AV,Popolazione residente al 31 dicembre,2018,28935,,,,,,,,,,,,,,
A,Annuale,050029,Pontedera,RESPOP_AV,Popolazione residente al 31 dicembre,2019,29187,,,,,,,,,,,,,,
A,Annuale,050029,Pontedera,RESPOP_AV,Popolazione residente al 31 dicembre,2020,29270,,,,,,,,,,,,,,
A,Annuale,050029,Pontedera,RESPOP_AV,Popolazione residente al 31 dicembre,2021,29284,,,,,,,,,,,,,,
A,Annuale,050029,Pontedera,RESPOP_AV,Popolazione residente al 31 dicembre,2022,29458,,,,,,,,,,,,,,
A,Annuale,050029,Pontedera,RESPOP_AV,Popolazione residente al 31 dicembre,2023,29695,,,,,,,,,,,,,,
A,Annuale,050029,Pontedera,RESPOP_AV,Popolazione residente al 31 dicembre,2024,29893,,,,,,,,,,,,,,
A,Annuale,050030,Riparbella,RESPOP_AV,Popolazione residente al 31 dicembre,1951,2715,,,,,,,,,,,,,,
A,Annuale,050030,Riparbella,RESPOP_AV,Popolazione residente al 31 dicembre,1961,2033,,,,,,,,,,,,,,
A,Annuale,050030,Riparbella,RESPOP_AV,Popolazione residente al 31 dicembre,1971,1517,,,,,,,,,,,,,,
A,Annuale,050030,Riparbella,RESPOP_AV,Popolazione residente al 31 dicembre,1981,1372,,,,,,,,,,,,,,
A,Annuale,050030,Riparbella,RESPOP_AV,Popolazione residente al 31 dicembre,1991,1318,,,,,,,,,,,,,,
A,Annuale,050030,Riparbella,RESPOP_AV,Popolazione residente al 31 dicembre,2001,1327,,,,,,,,,,,,,,
A,Annuale,050030,Riparbella,RESPOP_AV,Popolazione residente al 31 dicembre,2011,1631,,,,,,,,,,,,,,
A,Annuale,050030,Riparbella,RESPOP_AV,Popolazione residente al 31 dicembre,2018,1618,,,,,,,,,,,,,,
A,Annuale,050030,Riparbella,RESPOP_AV,Popolazione residente al 31 dicembre,2019,1599,,,,,,,,,,,,,,
A,Annuale,050030,Riparbella,RESPOP_AV,Popolazione residente al 31 dicembre,2020,1554,,,,,,,,,,,,,,
A,Annuale,050030,Riparbella,RESPOP_AV,Popolazione residente al 31 dicembre,2021,1572,,,,,,,,,,,,,,
A,Annuale,050030,Riparbella,RESPOP_AV,Popolazione residente al 31 dicembre,2022,1590,,,,,,,,,,,,,,
A,Annuale,050030,Riparbella,RESPOP_AV,Popolazione residente al 31 dicembre,2023,1623,,,,,,,,,,,,,,
A,Annuale,050030,Riparbella,RESPOP_AV,Popolazione residente al 31 dicembre,2024,1644,,,,,,,,,,,,,,
A,Annuale,050031,San Giuliano Terme,RESPOP_AV,Popolazione residente al 31 dicembre,1951,23566,,,,,,,,,,,,,,
A,Annuale,050031,San Giuliano Terme,RESPOP_AV,Popolazione residente al 31 dicembre,1961,22179,,,,,,,,,,,,,,
A,Annuale,050031,San Giuliano Terme,RESPOP_AV,Popolazione residente al 31 dicembre,1971,24643,,,,,,,,,,,,,,
A,Annuale,050031,San Giuliano Terme,RESPOP_AV,Popolazione residente al 31 dicembre,1981,26687,,,,,,,,,,,,,,
A,Annuale,050031,San Giuliano Terme,RESPOP_AV,Popolazione residente al 31 dicembre,1991,28188,,,,,,,,,,,,,,
A,Annuale,050031,San Giuliano Terme,RESPOP_AV,Popolazione residente al 31 dicembre,2001,30392,,,,,,,,,,,,,,
A,Annuale,050031,San Giuliano Terme,RESPOP_AV,Popolazione residente al 31 dicembre,2011,31103,,,,,,,,,,,,,,
A,Annuale,050031,San Giuliano Terme,RESPOP_AV,Popolazione residente al 31 dicembre,2018,30846,,,,,,,,,,,,,,
A,Annuale,050031,San Giuliano Terme,RESPOP_AV,Popolazione residente al 31 dicembre,2019,30847,,,,,,,,,,,,,,
A,Annuale,050031,San Giuliano Terme,RESPOP_AV,Popolazione residente al 31 dicembre,2020,30915,,,,,,,,,,,,,,
A,Annuale,050031,San Giuliano Terme,RESPOP_AV,Popolazione residente al 31 dicembre,2021,30836,,,,,,,,,,,,,,
A,Annuale,050031,San Giuliano Terme,RESPOP_AV,Popolazione residente al 31 dicembre,2022,30701,,,,,,,,,,,,,,
A,Annuale,050031,San Giuliano Terme,RESPOP_AV,Popolazione residente al 31 dicembre,2023,30749,,,,,,,,,,,,,,
A,Annuale,050031,San Giuliano Terme,RESPOP_AV,Popolazione residente al 31 dicembre,2024,30832,,,,,,,,,,,,,,
A,Annuale,050032,San Miniato,RESPOP_AV,Popolazione residente al 31 dicembre,1951,21391,,,,,,,,,,,,,,
A,Annuale,050032,San Miniato,RESPOP_AV,Popolazione residente al 31 dicembre,1961,22091,,,,,,,,,,,,,,
A,Annuale,050032,San Miniato,RESPOP_AV,Popolazione residente al 31 dicembre,1971,22810,,,,,,,,,,,,,,
A,Annuale,050032,San Miniato,RESPOP_AV,Popolazione residente al 31 dicembre,1981,25002,,,,,,,,,,,,,,
A,Annuale,050032,San Miniato,RESPOP_AV,Popolazione residente al 31 dicembre,1991,25352,,,,,,,,,,,,,,
A,Annuale,050032,San Miniato,RESPOP_AV,Popolazione residente al 31 dicembre,2001,26365,,,,,,,,,,,,,,
A,Annuale,050032,San Miniato,RESPOP_AV,Popolazione residente al 31 dicembre,2011,27585,,,,,,,,,,,,,,
A,Annuale,050032,San Miniato,RESPOP_AV,Popolazione residente al 31 dicembre,2018,27759,,,,,,,,,,,,,,
A,Annuale,050032,San Miniato,RESPOP_AV,Popolazione residente al 31 dicembre,2019,27693,,,,,,,,,,,,,,
A,Annuale,050032,San Miniato,RESPOP_AV,Popolazione residente al 31 dicembre,2020,27785,,,,,,,,,,,,,,
A,Annuale,050032,San Miniato,RESPOP_AV,Popolazione residente al 31 dicembre,2021,27767,,,,,,,,,,,,,,
A,Annuale,050032,San Miniato,RESPOP_AV,Popolazione residente al 31 dicembre,2022,27732,,,,,,,,,,,,,,
A,Annuale,050032,San Miniato,RESPOP_AV,Popolazione residente al 31 dicembre,2023,27786,,,,,,,,,,,,,,
A,Annuale,050032,San Miniato,RESPOP_AV,Popolazione residente al 31 dicembre,2024,27831,,,,,,,,,,,,,,
A,Annuale,050033,'Santa Croce sull"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,1951,7627,,,,,,,,,,,,,,
A,Annuale,050033,'Santa Croce sull"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,1961,8952,,,,,,,,,,,,,,
A,Annuale,050033,'Santa Croce sull"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,1971,11107,,,,,,,,,,,,,,
A,Annuale,050033,'Santa Croce sull"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,1981,12612,,,,,,,,,,,,,,
A,Annuale,050033,'Santa Croce sull"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,1991,12345,,,,,,,,,,,,,,
A,Annuale,050033,'Santa Croce sull"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,2001,12500,,,,,,,,,,,,,,
A,Annuale,050033,'Santa Croce sull"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,2011,14061,,,,,,,,,,,,,,
A,Annuale,050033,'Santa Croce sull"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,2018,14433,,,,,,,,,,,,,,
A,Annuale,050033,'Santa Croce sull"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,2019,14424,,,,,,,,,,,,,,
A,Annuale,050033,'Santa Croce sull"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,2020,14549,,,,,,,,,,,,,,
A,Annuale,050033,'Santa Croce sull"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,2021,14608,,,,,,,,,,,,,,
A,Annuale,050033,'Santa Croce sull"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,2022,14733,,,,,,,,,,,,,,
A,Annuale,050033,'Santa Croce sull"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,2023,14754,,,,,,,,,,,,,,
A,Annuale,050033,'Santa Croce sull"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,2024,14941,,,,,,,,,,,,,,
A,Annuale,050034,Santa Luce,RESPOP_AV,Popolazione residente al 31 dicembre,1951,2575,,,,,,,,,,,,,,
A,Annuale,050034,Santa Luce,RESPOP_AV,Popolazione residente al 31 dicembre,1961,2175,,,,,,,,,,,,,,
A,Annuale,050034,Santa Luce,RESPOP_AV,Popolazione residente al 31 dicembre,1971,1647,,,,,,,,,,,,,,
A,Annuale,050034,Santa Luce,RESPOP_AV,Popolazione residente al 31 dicembre,1981,1451,,,,,,,,,,,,,,
A,Annuale,050034,Santa Luce,RESPOP_AV,Popolazione residente al 31 dicembre,1991,1457,,,,,,,,,,,,,,
A,Annuale,050034,Santa Luce,RESPOP_AV,Popolazione residente al 31 dicembre,2001,1465,,,,,,,,,,,,,,
A,Annuale,050034,Santa Luce,RESPOP_AV,Popolazione residente al 31 dicembre,2011,1737,,,,,,,,,,,,,,
A,Annuale,050034,Santa Luce,RESPOP_AV,Popolazione residente al 31 dicembre,2018,1626,,,,,,,,,,,,,,
A,Annuale,050034,Santa Luce,RESPOP_AV,Popolazione residente al 31 dicembre,2019,1613,,,,,,,,,,,,,,
A,Annuale,050034,Santa Luce,RESPOP_AV,Popolazione residente al 31 dicembre,2020,1607,,,,,,,,,,,,,,
A,Annuale,050034,Santa Luce,RESPOP_AV,Popolazione residente al 31 dicembre,2021,1637,,,,,,,,,,,,,,
A,Annuale,050034,Santa Luce,RESPOP_AV,Popolazione residente al 31 dicembre,2022,1626,,,,,,,,,,,,,,
A,Annuale,050034,Santa Luce,RESPOP_AV,Popolazione residente al 31 dicembre,2023,1610,,,,,,,,,,,,,,
A,Annuale,050034,Santa Luce,RESPOP_AV,Popolazione residente al 31 dicembre,2024,1588,,,,,,,,,,,,,,
A,Annuale,050035,Santa Maria a Monte,RESPOP_AV,Popolazione residente al 31 dicembre,1951,7568,,,,,,,,,,,,,,
A,Annuale,050035,Santa Maria a Monte,RESPOP_AV,Popolazione residente al 31 dicembre,1961,8291,,,,,,,,,,,,,,
A,Annuale,050035,Santa Maria a Monte,RESPOP_AV,Popolazione residente al 31 dicembre,1971,9242,,,,,,,,,,,,,,
A,Annuale,050035,Santa Maria a Monte,RESPOP_AV,Popolazione residente al 31 dicembre,1981,10389,,,,,,,,,,,,,,
A,Annuale,050035,Santa Maria a Monte,RESPOP_AV,Popolazione residente al 31 dicembre,1991,10373,,,,,,,,,,,,,,
A,Annuale,050035,Santa Maria a Monte,RESPOP_AV,Popolazione residente al 31 dicembre,2001,10841,,,,,,,,,,,,,,
A,Annuale,050035,Santa Maria a Monte,RESPOP_AV,Popolazione residente al 31 dicembre,2011,12847,,,,,,,,,,,,,,
A,Annuale,050035,Santa Maria a Monte,RESPOP_AV,Popolazione residente al 31 dicembre,2018,13101,,,,,,,,,,,,,,
A,Annuale,050035,Santa Maria a Monte,RESPOP_AV,Popolazione residente al 31 dicembre,2019,13227,,,,,,,,,,,,,,
A,Annuale,050035,Santa Maria a Monte,RESPOP_AV,Popolazione residente al 31 dicembre,2020,13307,,,,,,,,,,,,,,
A,Annuale,050035,Santa Maria a Monte,RESPOP_AV,Popolazione residente al 31 dicembre,2021,13307,,,,,,,,,,,,,,
A,Annuale,050035,Santa Maria a Monte,RESPOP_AV,Popolazione residente al 31 dicembre,2022,13376,,,,,,,,,,,,,,
A,Annuale,050035,Santa Maria a Monte,RESPOP_AV,Popolazione residente al 31 dicembre,2023,13358,,,,,,,,,,,,,,
A,Annuale,050035,Santa Maria a Monte,RESPOP_AV,Popolazione residente al 31 dicembre,2024,13396,,,,,,,,,,,,,,
A,Annuale,050036,Terricciola,RESPOP_AV,Popolazione residente al 31 dicembre,1951,5509,,,,,,,,,,,,,,
A,Annuale,050036,Terricciola,RESPOP_AV,Popolazione residente al 31 dicembre,1961,4730,,,,,,,,,,,,,,
A,Annuale,050036,Terricciola,RESPOP_AV,Popolazione residente al 31 dicembre,1971,4032,,,,,,,,,,,,,,
A,Annuale,050036,Terricciola,RESPOP_AV,Popolazione residente al 31 dicembre,1981,3876,,,,,,,,,,,,,,
A,Annuale,050036,Terricciola,RESPOP_AV,Popolazione residente al 31 dicembre,1991,3815,,,,,,,,,,,,,,
A,Annuale,050036,Terricciola,RESPOP_AV,Popolazione residente al 31 dicembre,2001,3939,,,,,,,,,,,,,,
A,Annuale,050036,Terricciola,RESPOP_AV,Popolazione residente al 31 dicembre,2011,4511,,,,,,,,,,,,,,
A,Annuale,050036,Terricciola,RESPOP_AV,Popolazione residente al 31 dicembre,2018,4496,,,,,,,,,,,,,,
A,Annuale,050036,Terricciola,RESPOP_AV,Popolazione residente al 31 dicembre,2019,4486,,,,,,,,,,,,,,
A,Annuale,050036,Terricciola,RESPOP_AV,Popolazione residente al 31 dicembre,2020,4439,,,,,,,,,,,,,,
A,Annuale,050036,Terricciola,RESPOP_AV,Popolazione residente al 31 dicembre,2021,4460,,,,,,,,,,,,,,
A,Annuale,050036,Terricciola,RESPOP_AV,Popolazione residente al 31 dicembre,2022,4446,,,,,,,,,,,,,,
A,Annuale,050036,Terricciola,RESPOP_AV,Popolazione residente al 31 dicembre,2023,4369,,,,,,,,,,,,,,
A,Annuale,050036,Terricciola,RESPOP_AV,Popolazione residente al 31 dicembre,2024,4349,,,,,,,,,,,,,,
A,Annuale,050037,Vecchiano,RESPOP_AV,Popolazione residente al 31 dicembre,1951,8923,,,,,,,,,,,,,,
A,Annuale,050037,Vecchiano,RESPOP_AV,Popolazione residente al 31 dicembre,1961,9067,,,,,,,,,,,,,,
A,Annuale,050037,Vecchiano,RESPOP_AV,Popolazione residente al 31 dicembre,1971,9124,,,,,,,,,,,,,,
A,Annuale,050037,Vecchiano,RESPOP_AV,Popolazione residente al 31 dicembre,1981,9678,,,,,,,,,,,,,,
A,Annuale,050037,Vecchiano,RESPOP_AV,Popolazione residente al 31 dicembre,1991,10410,,,,,,,,,,,,,,
A,Annuale,050037,Vecchiano,RESPOP_AV,Popolazione residente al 31 dicembre,2001,11425,,,,,,,,,,,,,,
A,Annuale,050037,Vecchiano,RESPOP_AV,Popolazione residente al 31 dicembre,2011,12366,,,,,,,,,,,,,,
A,Annuale,050037,Vecchiano,RESPOP_AV,Popolazione residente al 31 dicembre,2018,12016,,,,,,,,,,,,,,
A,Annuale,050037,Vecchiano,RESPOP_AV,Popolazione residente al 31 dicembre,2019,11969,,,,,,,,,,,,,,
A,Annuale,050037,Vecchiano,RESPOP_AV,Popolazione residente al 31 dicembre,2020,11933,,,,,,,,,,,,,,
A,Annuale,050037,Vecchiano,RESPOP_AV,Popolazione residente al 31 dicembre,2021,11910,,,,,,,,,,,,,,
A,Annuale,050037,Vecchiano,RESPOP_AV,Popolazione residente al 31 dicembre,2022,11859,,,,,,,,,,,,,,
A,Annuale,050037,Vecchiano,RESPOP_AV,Popolazione residente al 31 dicembre,2023,11839,,,,,,,,,,,,,,
A,Annuale,050037,Vecchiano,RESPOP_AV,Popolazione residente al 31 dicembre,2024,11876,,,,,,,,,,,,,,
A,Annuale,050038,Vicopisano,RESPOP_AV,Popolazione residente al 31 dicembre,1951,7558,,,,,,,,,,,,,,
A,Annuale,050038,Vicopisano,RESPOP_AV,Popolazione residente al 31 dicembre,1961,7759,,,,,,,,,,,,,,
A,Annuale,050038,Vicopisano,RESPOP_AV,Popolazione residente al 31 dicembre,1971,7366,,,,,,,,,,,,,,
A,Annuale,050038,Vicopisano,RESPOP_AV,Popolazione residente al 31 dicembre,1981,7365,,,,,,,,,,,,,,
A,Annuale,050038,Vicopisano,RESPOP_AV,Popolazione residente al 31 dicembre,1991,7584,,,,,,,,,,,,,,
A,Annuale,050038,Vicopisano,RESPOP_AV,Popolazione residente al 31 dicembre,2001,7907,,,,,,,,,,,,,,
A,Annuale,050038,Vicopisano,RESPOP_AV,Popolazione residente al 31 dicembre,2011,8479,,,,,,,,,,,,,,
A,Annuale,050038,Vicopisano,RESPOP_AV,Popolazione residente al 31 dicembre,2018,8581,,,,,,,,,,,,,,
A,Annuale,050038,Vicopisano,RESPOP_AV,Popolazione residente al 31 dicembre,2019,8647,,,,,,,,,,,,,,
A,Annuale,050038,Vicopisano,RESPOP_AV,Popolazione residente al 31 dicembre,2020,8541,,,,,,,,,,,,,,
A,Annuale,050038,Vicopisano,RESPOP_AV,Popolazione residente al 31 dicembre,2021,8553,,,,,,,,,,,,,,
A,Annuale,050038,Vicopisano,RESPOP_AV,Popolazione residente al 31 dicembre,2022,8579,,,,,,,,,,,,,,
A,Annuale,050038,Vicopisano,RESPOP_AV,Popolazione residente al 31 dicembre,2023,8567,,,,,,,,,,,,,,
A,Annuale,050038,Vicopisano,RESPOP_AV,Popolazione residente al 31 dicembre,2024,8557,,,,,,,,,,,,,,
A,Annuale,050039,Volterra,RESPOP_AV,Popolazione residente al 31 dicembre,1951,17840,,,,,,,,,,,,,,
A,Annuale,050039,Volterra,RESPOP_AV,Popolazione residente al 31 dicembre,1961,17938,,,,,,,,,,,,,,
A,Annuale,050039,Volterra,RESPOP_AV,Popolazione residente al 31 dicembre,1971,15888,,,,,,,,,,,,,,
A,Annuale,050039,Volterra,RESPOP_AV,Popolazione residente al 31 dicembre,1981,14110,,,,,,,,,,,,,,
A,Annuale,050039,Volterra,RESPOP_AV,Popolazione residente al 31 dicembre,1991,12879,,,,,,,,,,,,,,
A,Annuale,050039,Volterra,RESPOP_AV,Popolazione residente al 31 dicembre,2001,11264,,,,,,,,,,,,,,
A,Annuale,050039,Volterra,RESPOP_AV,Popolazione residente al 31 dicembre,2011,10689,,,,,,,,,,,,,,
A,Annuale,050039,Volterra,RESPOP_AV,Popolazione residente al 31 dicembre,2018,10170,,,,,,,,,,,,,,
A,Annuale,050039,Volterra,RESPOP_AV,Popolazione residente al 31 dicembre,2019,9982,,,,,,,,,,,,,,
A,Annuale,050039,Volterra,RESPOP_AV,Popolazione residente al 31 dicembre,2020,9830,,,,,,,,,,,,,,
A,Annuale,050039,Volterra,RESPOP_AV,Popolazione residente al 31 dicembre,2021,9696,,,,,,,,,,,,,,
A,Annuale,050039,Volterra,RESPOP_AV,Popolazione residente al 31 dicembre,2022,9559,,,,,,,,,,,,,,
A,Annuale,050039,Volterra,RESPOP_AV,Popolazione residente al 31 dicembre,2023,9470,,,,,,,,,,,,,,
A,Annuale,050039,Volterra,RESPOP_AV,Popolazione residente al 31 dicembre,2024,9409,,,,,,,,,,,,,,
